"Municipality","Constituency","Party_No","Name","Name_hanja","Gender","Female_dm","Male_dm","Party","Date_of_birth","Age","Address","Occupation","Education","Career","Votes","Votes_share","Win_dm"
"경상남도","창원시성산구","5","여영국","余永國","남",0,1,"녹색정의당","1964-12-26",59,"경상남도 창원시 성산구 동산로176번길","정당인","창원대학교 산업비즈니스학과 졸업","(전)국회의원(전)정의당 당대표",11511,7.91,0
"경상남도","창원시마산합포구","1","이옥선","李沃鮮","여",1,0,"더불어민주당","1964-07-26",59,"경상남도 창원시 마산합포구 가포순환로","약사","경남대학교 대학원 NGO협동과정 졸업(문학석사)","(현)더불어민주당 중앙당 정책위원회 부의장(현)더불어민주당 마산합포구지역위원장",37205,35.95,0
"경상남도","창원시마산합포구","2","최형두","崔炯斗","남",0,1,"국민의힘","1962-10-23",61,"경상남도 창원시 마산합포구 교방동18길","국회의원","하버드대학교 행정학석사(2001.7~2002.6)","(현)21대 국회의원(현)국민의힘 경남도당위원장",66283,64.04,1
"경상남도","창원시마산회원구","1","송순호","宋淳鎬","남",0,1,"더불어민주당","1970-03-05",54,"경상남도 창원시 마산회원구 내서읍 삼계본동1길","정치인","창원대학교 대학원 행정학과 졸업(행정학박사)","(전) 경남도의원(전) 창원시(1대,2대)의원",42924,40.22,0
"경상남도","창원시마산회원구","2","윤한홍","尹漢洪","남",0,1,"국민의힘","1962-11-01",61,"경상남도 창원시 마산회원구 양덕서로","국회의원","서울대학교 행정대학원 행정학과 졸업(행정학 석사)","(전) 경상남도 행정부지사(전) 청와대이전 TF팀장",63778,59.77,1
"경상남도","창원시진해구","1","황기철","黃基鉄","남",0,1,"더불어민주당","1957-03-15",67,"경상남도 창원시 진해구 냉천로","국민대학교 석좌교수","한남대학교 대학원 졸업(정치학 박사)","(전)해군참모총장(전)국가보훈처장",50603,49.75,0
"경상남도","창원시진해구","2","이종욱","李琮煜","남",0,1,"국민의힘","1965-03-15",59,"경상남도 창원시 진해구 충장로","정당인","미시간주립대학교 졸업(금융학 석사)(2002.8.~2004.5.)","(전)조달청장(전)기획재정부 기획조정실장",51100,50.24,1
"경상남도","진주시갑","1","갈상돈","葛詳旽","남",0,1,"더불어민주당","1964-08-25",59,"경상남도 진주시 가좌안골길21번길","정당인","고려대학교 대학원 정치외교학과 박사과정 졸업(정치학박사)","(현)더불어민주당 진주시갑 지역위원장(전)더불어민주당 진주시장 후보",47450,41.69,0
"경상남도","진주시갑","2","박대출","朴大出","남",0,1,"국민의힘","1961-03-18",63,"경상남도 진주시 석갑로53번길","제21대 국회의원","연세대학교 행정대학원 외교안보전공 석사과정 졸업","(현)제21대 국회의원(진주시갑선거구)(전)국민의힘 정책위원회 의장",66339,58.3,1
"경상남도","진주시을","1","한경호","韓경浩","남",0,1,"더불어민주당","1963-01-12",61,"경상남도 진주시 선학산길27번길","정당인","경상대학교 대학원 석사과정 농학과 졸업","(전)경남도지사 권한대행(행정부지사)(현)더불어민주당 진주을지역위원장",24540,30.21,0
"경상남도","진주시을","2","강민국","姜旻局","남",0,1,"국민의힘","1971-03-03",53,"경상남도 진주시 도동천로","국회의원","경남대학교 대학원 박사과정 졸업(법학박사)","(현)21대 국회의원(진주시을선거구)(전)국민의힘 수석대변인",45590,56.13,1
"경상남도","진주시을","7","김병규","金炳圭","남",0,1,"무소속","1965-10-04",58,"경상남도 진주시 초장로14번길","무직","고려대학교 대학원 박사과정 법학과 수료","(전) 경상남도 경제부지사(전) 기획재정부 세제실장",11084,13.64,0
"경상남도","통영시고성군","1","강석주","姜錫柱","남",0,1,"더불어민주당","1964-08-10",59,"경상남도 통영시 중앙로","정치인","고려대학교 행정대학원 행정학과 졸업(행정학석사)","(전)제7,8,9대 경상남도의회의원(전)제9대 통영시장(민선7기)",38424,38.54,0
"경상남도","통영시고성군","2","정점식","鄭点植","남",0,1,"국민의힘","1965-07-15",58,"경상남도 통영시 광도면 죽림5로","국회의원","서울대학교 법과대학 졸업","(현) 21대 국회의원(현) 국회 법제사법위원회 간사",61251,61.45,1
"경상남도","사천시남해군하동군","1","제윤경","諸閏景","여",1,0,"더불어민주당","1971-07-25",52,"서울특별시 양천구 곰달래로14길","정당인","덕성여자대학교 심리학과 졸업","(전) 제20대 더불어민주당 국회의원(전) 경기도 일자리재단 대표이사",37664,32.33,0
"경상남도","사천시남해군하동군","2","서천호","徐千浩","남",0,1,"국민의힘","1961-09-08",62,"경상남도 사천시 죽전안길","정당인","경남대학교 대학원 행정학과 졸업 (행정학 박사)","(전)국가정보원 제2차장(전)부산지방경찰청장",64750,55.58,1
"경상남도","사천시남해군하동군","7","최상화","崔尙和","남",0,1,"무소속","1965-05-20",58,"경상남도 사천시 정동면 반룡1로","최상화지역발전연구소 대표","동국대학교 행정대학원 복지행정학과 졸업(행정학 석사)","(전)청와대 대통령 비서실 춘추관장(전)국회 정책연구위원(1급상당)",14066,12.07,0
"경상남도","김해시갑","1","민홍철","閔洪喆","남",0,1,"더불어민주당","1961-04-18",62,"경상남도 김해시 삼계로","정당인","부산대학교 대학원 법학과 졸업(법학석사)","(현)제21대 더불어민주당 국회의원(전)국방부 고등군사법원 법원장(육군준장)",73901,52.47,1
"경상남도","김해시갑","2","박성호","朴性鎬","남",0,1,"국민의힘","1966-12-13",57,"경상남도 김해시 두곡로","정당인","경찰대학 법학과 졸업","(전)경상남도 행정부지사(전)김해의생명산업진흥원장",66921,47.52,0
"경상남도","김해시을","1","김정호","金禎鎬","남",0,1,"더불어민주당","1960-06-18",63,"경상남도 김해시 부곡로","국회의원","부산대학교 경제학과 졸업","(현)더불어민주당 김해시을 국회의원(전)노무현 대통령비서실 기록관리비서관",80695,56.19,1
"경상남도","김해시을","2","조해진","曺海珍","남",0,1,"국민의힘","1963-08-04",60,"경상남도 김해시 월산로","국회의원","서울대학교 대학원 법학과 졸업(법학석사)","(전)국회의원(제18대, 제19대)(전)국회 교육위·정보위 위원장",62904,43.8,0
"경상남도","밀양시의령군함안군창녕군","1","우서영","禹緖映","여",1,0,"더불어민주당","1996-01-01",28,"경상남도 창녕군 창녕읍 화왕산로","정당인","한동대학교 한국법, 사회복지학 졸업(복수전공)","(현)더불어민주당 부대변인(현)더불어민주당 밀양시의령군함안군창녕군 지역위원장",47811,33.14,0
"경상남도","밀양시의령군함안군창녕군","2","박상웅","朴相雄","남",0,1,"국민의힘","1960-08-16",63,"경상남도 밀양시 시청서4길","정당인","서울대학교 사범대학 사회교육학과 졸업","(전)제20대 대통령직인수위원회 기획조정분과 자문위원(전)자유한국당 인재영입위원",96450,66.85,1
"경상남도","거제시","1","변광용","邊光龍","남",0,1,"더불어민주당","1966-04-02",58,"경상남도 거제시 일운면 지세포3길","정당인","연세대학교 행정대학원 졸업(행정학석사)","(전)거제시장(현)더불어민주당 중앙당 정책위원회 부의장",59753,46.67,0
"경상남도","거제시","2","서일준","徐一俊","남",0,1,"국민의힘","1965-05-10",58,"경상남도 거제시 중곡로","국회의원","서울시립대학교 일반대학원 행정학과 졸업(행정학박사)","(현)제21대 국회의원(전)제20대 대통령직 인수위원회 행정실장",65590,51.23,1
"경상남도","거제시","7","김범준","金範俊","남",0,1,"개혁신당","1969-01-10",55,"경기도 안양시 동안구 관악대로","정당인","성균관대학교 정치외교학과 국제정치학 전공 졸업(정치학박사)","(전)부산대학교 특임교수(현)개혁신당 전략기획 부총장",2676,2.09,0
"경상남도","양산시갑","1","이재영","李載榮","남",0,1,"더불어민주당","1964-10-25",59,"경상남도 양산시 물금읍 백호로","정당인","모스크바국립대학교 대학원 경제학부 관리학과 졸업(경제학박사)(1992.02.~1995.11.)","(전)대외경제정책연구원 원장(현)더불어민주당 양산시갑 지역위원장",44735,44.78,0
"경상남도","양산시갑","2","윤영석","尹永碩","남",0,1,"국민의힘","1964-10-07",59,"경상남도 양산시 물금읍 야리로","국회의원","미국 듀크대학교 대학원(국제발전정책학전공)졸업(문학석사)(2002.07.~2004.06.)","(현)국회의원(제19대,제20대,제21대)(현)국회 첨단전략산업 특별위원회 위원장",53560,53.61,1
"경상남도","양산시갑","7","김효훈","金孝勳","남",0,1,"개혁신당","1957-01-20",67,"경상남도 양산시 물금읍 야리로","김효훈행정사사무소 대표","부산대학교 행정대학원 행정학과 졸업","(전)국무총리실 부이사관(현)김효훈행정사사무소 대표",1599,1.6,0
"경상남도","양산시을","1","김두관","金斗官","남",0,1,"더불어민주당","1959-04-10",65,"경상남도 양산시 모래들길","국회의원","동아대학교 정치외교학과 졸업","(현)국회의원(제20대, 제21대)(전)제34대 경상남도지사",48600,48.94,0
"경상남도","양산시을","2","김태호","金台鎬","남",0,1,"국민의힘","1962-08-21",61,"경상남도 양산시 삼호로","국회의원","서울대학교 대학원 졸업(교육학박사)","(현)제21대 국회의원(전)제32대·제33대 경상남도도지사",50685,51.05,1
"경상남도","산청군함양군거창군합천군","1","김기태","金奇泰","남",0,1,"더불어민주당","1961-06-28",62,"경상남도 합천군 가야면 치인1길","정당인","순천향대학 국어국문학과 졸업","(전)더불어민주당 산청함양거창합천지역위원장(전)민주평화통일자문회의 합천군협의회장",30881,29,0
"경상남도","산청군함양군거창군합천군","2","신성범","慎聖範","남",0,1,"국민의힘","1963-06-01",60,"경상남도 거창군 거창읍 동동3길","정치인","서울대학교 사회과학대학 인류학과 졸업","(전)제18대, 제19대 국회의원(전)국회 교육문화체육관광위원회 간사",75582,70.99,1
"제주특별자치도","제주시갑","1","문대림","文大林","남",0,1,"더불어민주당","1965-11-22",58,"제주특별자치도 제주시 애월읍 하귀9길","정당인","제주대학교 대학원 법학과 졸업(법학석사)","(전)문재인정부 청와대비서관(현)더불어민주당 전략기획위원회 부위원장",78776,62.88,1
"제주특별자치도","제주시갑","2","고광철","高光徹","남",0,1,"국민의힘","1975-04-14",48,"제주특별자치도 제주시 해안마을북길","정당인","서강대학교 공공정책대학원 행정법무학과 졸업 (법학석사)","(현)국민의힘 제주시갑당원협의회 조직위원장(전)국민의힘(구 자유한국당)보좌진협의회 회장(28대)",46503,37.11,0
"제주특별자치도","제주시을","1","김한규","金翰奎","남",0,1,"더불어민주당","1974-07-01",49,"제주특별자치도 제주시 중앙로","국회의원","하버드대학교 로스쿨 법학석사(2011.8.~2012.5.)","(현)제주시을 국회의원(전)대통령비서실 정무비서관",78774,64.64,1
"제주특별자치도","제주시을","2","김승욱","金昇昱","남",0,1,"국민의힘","1967-09-30",56,"제주특별자치도 제주시 조천읍 중산간동로","정당인","서울대학교 대학원 건축학과 졸업(공학석사)","(전)국민의힘 제주시을 당협위원장(현)사단법인 제주문화역사나들이 이사장",38948,31.96,0
"제주특별자치도","제주시을","5","강순아","康順娥","여",1,0,"녹색정의당","1984-11-21",39,"제주특별자치도 제주시 태성로","정당인","제주대학교 가정관리학과 졸업","(현)녹색정의당 제주시을위원장(현)동광초등학교 학교운영위원",4139,3.39,0
"제주특별자치도","서귀포시","1","위성곤","魏聖坤","남",0,1,"더불어민주당","1968-01-20",56,"제주특별자치도 서귀포시 태평로","국회의원","제주대학교 농과대학 졸업","(현) 국회의원(제20·21대)(전) 제주대학교 총학생회장",53831,54,1
